x,y,spreed,lobo,time
-7,-8,1,10,274
-1,18,1,5,274
3,-24,1,8,274
-1,-24,1,15,274
-26,-7,1,26,274
-23,12,1,27,274
-3,-12,1,17,274
-5,21,1,12,274
-15,13,1,13,274
-9,19,1,0,274
-7,-14,1,11,274
-24,-23,1,18,274
-2,-24,1,15,275
-15,13,1,13,275
-25,-16,1,22,275
7,-15,1,3,275
-10,19,1,0,275
-7,-15,1,11,275
1,10,1,23,275
-5,21,1,9,275
-19,2,1,29,275
6,-21,1,7,275
2,-23,1,8,275
-22,11,1,27,275
-4,21,1,12,275
-16,-9,1,6,275
24,-1,1,21,275
14,14,1,28,275
-4,-11,1,17,275
-1,15,1,4,275
-12,22,1,19,275
8,-3,1,24,275
-25,-8,1,26,275
20,-2,1,2,275
-21,0,1,1,275
-8,-9,1,10,275
-19,12,1,14,275
-19,18,1,16,275
0,-25,1,25,275
-25,-23,1,18,275
-2,18,1,5,275
16,-6,1,20,275
16,-7,1,20,276
-3,-23,1,15,276
-19,3,1,29,276
0,9,1,23,276
7,-14,1,3,276
21,-2,1,2,276
-3,-10,1,17,276
-2,18,1,5,276
7,-3,1,24,276
-13,23,1,19,276
-2,14,1,4,276
1,-23,1,8,276
-21,12,1,27,276
-5,22,1,9,276
24,-2,1,21,276
-4,21,1,12,276
-18,11,1,14,276
-21,1,1,1,276
-10,18,1,0,276
-16,-8,1,6,276
-1,-26,1,25,276
-25,-9,1,26,276
-26,-22,1,18,276
-14,14,1,13,276
-8,-10,1,10,276
14,13,1,28,276
-6,-15,1,11,276
7,-21,1,7,276
-24,-16,1,22,276
-19,17,1,16,276
-14,22,1,19,277
-2,17,1,5,277
-5,23,1,9,277
-13,15,1,13,277
13,12,1,28,277
8,-22,1,7,277
-3,-22,1,15,277
0,-22,1,8,277
-1,9,1,23,277
6,-4,1,24,277
-20,12,1,27,277
8,-13,1,3,277
-23,-16,1,22,277
-3,-9,1,17,277
-10,17,1,0,277
0,-26,1,25,277
-25,-22,1,18,277
-21,2,1,1,277
-16,-7,1,6,277
-3,22,1,12,277
22,-3,1,2,277
16,-8,1,20,277
24,-3,1,21,277
-19,16,1,16,277
-2,13,1,4,277
-20,3,1,29,277
-7,-10,1,10,277
-17,11,1,14,277
-26,-10,1,26,277
-5,-15,1,11,277
-20,2,1,1,278
1,-26,1,25,278
-26,-11,1,26,278
-19,15,1,16,278
13,11,1,28,278
5,-4,1,24,278
-16,11,1,14,278
-4,-21,1,15,278
-4,-15,1,11,278
-6,-11,1,10,278
-2,8,1,23,278
24,-4,1,21,278
-17,-6,1,6,278
-22,-17,1,22,278
-1,-22,1,8,278
-20,4,1,29,278
17,-9,1,20,278
-2,22,1,12,278
-5,24,1,9,278
-2,16,1,5,278
-13,16,1,13,278
-24,-22,1,18,278
-2,12,1,4,278
-15,22,1,19,278
-19,12,1,27,278
22,-4,1,2,278
8,-12,1,3,278
-2,-8,1,17,278
8,-22,1,7,278
-11,16,1,0,278
-21,5,1,29,279
-5,-12,1,10,279
-18,12,1,27,279
-23,-22,1,18,279
-15,12,1,14,279
-2,-8,1,17,279
-2,11,1,4,279
-11,15,1,0,279
-26,-12,1,26,279
-2,7,1,23,279
24,-5,1,21,279
-13,17,1,13,279
-2,-22,1,8,279
23,-5,1,2,279
9,-23,1,7,279
-22,-18,1,22,279
12,11,1,28,279
-5,24,1,9,279
2,-26,1,25,279
-20,3,1,1,279
-18,-6,1,6,279
-4,-20,1,15,279
-4,-14,1,11,279
-20,14,1,16,279
8,-11,1,3,279
18,-10,1,20,279
-1,22,1,12,279
4,-5,1,24,279
-16,22,1,19,279
-2,15,1,5,279
3,-5,1,24,280
-5,-12,1,10,280
-21,-19,1,22,280
-25,-13,1,26,280
-2,7,1,23,280
2,-25,1,25,280
9,-11,1,3,280
-11,14,1,0,280
-5,24,1,9,280
-1,23,1,12,280
-2,10,1,4,280
-1,14,1,5,280
-2,-7,1,17,280
25,-6,1,21,280
-12,18,1,13,280
19,-10,1,20,280
-4,-19,1,15,280
-14,12,1,14,280
-20,4,1,1,280
-22,5,1,29,280
-19,-5,1,6,280
-17,11,1,27,280
10,-23,1,7,280
24,-5,1,2,280
-19,13,1,16,280
11,10,1,28,280
-4,-13,1,11,280
-22,-22,1,18,280
-17,23,1,19,280
-3,-21,1,8,280
-19,12,1,16,281
10,-11,1,3,281
-3,6,1,23,281
-14,13,1,14,281
24,-5,1,21,281
-12,14,1,0,281
-20,-19,1,22,281
-20,5,1,1,281
-16,11,1,27,281
-3,-21,1,8,281
-21,-23,1,18,281
-1,24,1,12,281
11,-24,1,7,281
-5,23,1,9,281
-19,-5,1,6,281
2,-5,1,24,281
20,-10,1,20,281
-1,13,1,5,281
-17,24,1,19,281
-1,10,1,4,281
-25,-14,1,26,281
-4,-12,1,11,281
-12,19,1,13,281
2,-24,1,25,281
10,10,1,28,281
-2,-6,1,17,281
23,-5,1,2,281
-4,-13,1,10,281
-3,-18,1,15,281
-23,5,1,29,281
-20,6,1,1,282
-3,-13,1,10,282
-2,25,1,12,282
-4,-20,1,8,282
0,9,1,4,282
22,-5,1,2,282
1,-5,1,24,282
-25,-15,1,26,282
12,-24,1,7,282
9,10,1,28,282
21,-10,1,20,282
-3,-18,1,15,282
-20,-5,1,6,282
-1,12,1,5,282
11,-10,1,3,282
3,-23,1,25,282
-20,-22,1,18,282
-5,22,1,9,282
-15,12,1,27,282
-13,19,1,13,282
-3,-11,1,11,282
-20,-20,1,22,282
-14,14,1,14,282
-19,12,1,16,282
-2,-5,1,17,282
-24,5,1,29,282
24,-4,1,21,282
-17,25,1,19,282
-4,6,1,23,282
-13,14,1,0,282
-19,-22,1,18,283
-5,6,1,23,283
-20,7,1,1,283
-25,5,1,29,283
13,-24,1,7,283
-1,25,1,12,283
22,-6,1,2,283
1,-6,1,24,283
-14,12,1,27,283
9,10,1,28,283
1,9,1,4,283
-2,-14,1,10,283
-14,15,1,14,283
-1,-4,1,17,283
-3,-10,1,11,283
-19,-20,1,22,283
24,-3,1,21,283
-2,11,1,5,283
-5,-19,1,8,283
-14,14,1,0,283
-21,-5,1,6,283
-17,24,1,19,283
21,-9,1,20,283
-2,-18,1,15,283
-13,20,1,13,283
-18,11,1,16,283
-4,21,1,9,283
3,-22,1,25,283
12,-9,1,3,283
-25,-15,1,26,283
-2,10,1,5,284
-14,16,1,14,284
-1,-14,1,10,284
22,-7,1,2,284
1,10,1,4,284
-13,12,1,27,284
-5,-18,1,8,284
-26,5,1,29,284
-14,21,1,13,284
-18,-21,1,22,284
0,-7,1,24,284
14,-24,1,7,284
13,-9,1,3,284
-15,14,1,0,284
4,-22,1,25,284
-1,-3,1,17,284
-1,-17,1,15,284
23,-2,1,21,284
0,25,1,12,284
-18,-22,1,18,284
-20,8,1,1,284
-18,10,1,16,284
-25,-16,1,26,284
-17,23,1,19,284
22,-9,1,20,284
-4,20,1,9,284
-6,6,1,23,284
-3,-9,1,11,284
8,11,1,28,284
-22,-4,1,6,284
-16,22,1,19,285
-17,-20,1,22,285
-13,17,1,14,285
-3,20,1,9,285
21,-8,1,2,285
-25,6,1,29,285
14,-23,1,7,285
-5,-17,1,8,285
-12,13,1,27,285
-7,6,1,23,285
-25,-16,1,26,285
0,25,1,12,285
0,-17,1,15,285
2,10,1,4,285
-20,9,1,1,285
-17,-23,1,18,285
0,-15,1,10,285
13,-8,1,3,285
-18,9,1,16,285
23,-1,1,21,285
8,12,1,28,285
4,-21,1,25,285
0,-2,1,17,285
-16,15,1,0,285
-15,22,1,13,285
23,-8,1,20,285
-2,9,1,5,285
0,-8,1,24,285
-2,-8,1,11,285
-23,-3,1,6,285
3,10,1,4,286
-24,-3,1,6,286
-25,-15,1,26,286
-2,-7,1,11,286
-15,22,1,13,286
22,0,1,21,286
-19,8,1,16,286
-17,15,1,0,286
14,-8,1,3,286
23,-7,1,20,286
-15,21,1,19,286
-17,-19,1,22,286
-1,24,1,12,286
20,-9,1,2,286
-6,-17,1,8,286
-16,-23,1,18,286
-20,10,1,1,286
-25,6,1,29,286
1,-17,1,15,286
-2,19,1,9,286
5,-20,1,25,286
-12,14,1,27,286
1,-9,1,24,286
0,-16,1,10,286
1,-2,1,17,286
-13,18,1,14,286
-8,7,1,23,286
14,-22,1,7,286
7,13,1,28,286
-2,9,1,5,286
-9,7,1,23,287
15,-9,1,3,287
-1,-6,1,11,287
-20,8,1,16,287
-6,-16,1,8,287
-15,21,1,19,287
-20,11,1,1,287
-12,19,1,14,287
-16,23,1,13,287
-18,15,1,0,287
-2,8,1,5,287
22,0,1,21,287
4,11,1,4,287
-16,-24,1,18,287
-16,-19,1,22,287
1,-10,1,24,287
1,-16,1,15,287
-24,-2,1,6,287
2,-1,1,17,287
-24,-15,1,26,287
1,-17,1,10,287
6,-20,1,25,287
21,-10,1,2,287
-2,18,1,9,287
-12,15,1,27,287
23,-6,1,20,287
8,14,1,28,287
14,-21,1,7,287
-24,7,1,29,287
-1,23,1,12,287
-2,7,1,5,288
23,-5,1,20,288
-6,-15,1,8,288
5,11,1,4,288
-16,24,1,13,288
-24,-1,1,6,288
-11,19,1,14,288
-14,20,1,19,288
-11,16,1,27,288
-9,8,1,23,288
-15,-25,1,18,288
21,1,1,21,288
20,-11,1,2,288
-23,7,1,29,288
2,-17,1,10,288
-21,8,1,16,288
7,-20,1,25,288
15,-20,1,7,288
-16,-18,1,22,288
-1,-6,1,11,288
-20,12,1,1,288
-19,14,1,0,288
8,15,1,28,288
1,-15,1,15,288
-2,17,1,9,288
-1,22,1,12,288
16,-9,1,3,288
-24,-14,1,26,288
3,-1,1,17,288
2,-10,1,24,288
15,-19,1,7,289
4,0,1,17,289
-16,-24,1,18,289
-22,7,1,29,289
-14,19,1,19,289
-1,21,1,12,289
-20,14,1,0,289
9,16,1,28,289
-10,8,1,23,289
-24,0,1,6,289
5,12,1,4,289
-17,24,1,13,289
-23,-13,1,26,289
3,-17,1,10,289
2,-11,1,24,289
-10,19,1,14,289
2,-14,1,15,289
-22,8,1,16,289
23,-4,1,20,289
-3,6,1,5,289
-6,-14,1,8,289
-15,-17,1,22,289
-21,12,1,1,289
-2,-5,1,11,289
-11,17,1,27,289
8,-20,1,25,289
21,-12,1,2,289
-2,16,1,9,289
17,-9,1,3,289
20,1,1,21,289
5,13,1,4,290
-2,15,1,9,290
-23,8,1,16,290
5,-1,1,17,290
16,-18,1,7,290
-15,18,1,19,290
-4,5,1,5,290
-20,14,1,0,290
-16,-23,1,18,290
9,17,1,28,290
-5,-13,1,8,290
-9,19,1,14,290
-1,-4,1,11,290
4,-17,1,10,290
-21,7,1,29,290
-14,-17,1,22,290
9,-19,1,25,290
2,-12,1,24,290
18,-9,1,3,290
19,1,1,21,290
-1,20,1,12,290
-22,-13,1,26,290
-10,17,1,27,290
-18,25,1,13,290
-22,13,1,1,290
2,-13,1,15,290
-24,1,1,6,290
-11,7,1,23,290
23,-3,1,20,290
22,-12,1,2,290
-16,-22,1,18,291
2,-13,1,24,291
-1,-3,1,11,291
-22,-12,1,26,291
-2,20,1,12,291
-13,-17,1,22,291
6,14,1,4,291
19,-9,1,3,291
3,-12,1,15,291
10,17,1,28,291
-22,14,1,1,291
-3,14,1,9,291
22,-2,1,20,291
5,-16,1,10,291
6,-1,1,17,291
-9,16,1,27,291
-21,13,1,0,291
16,-17,1,7,291
-23,2,1,6,291
18,2,1,21,291
9,-18,1,25,291
-24,8,1,16,291
-15,17,1,19,291
22,-13,1,2,291
-5,-12,1,8,291
-9,20,1,14,291
-12,7,1,23,291
-4,5,1,5,291
-20,6,1,29,291
-19,25,1,13,291
-16,17,1,19,292
18,3,1,21,292
10,18,1,28,292
6,15,1,4,292
-2,-2,1,11,292
4,-13,1,15,292
19,-10,1,3,292
-16,-21,1,18,292
-24,7,1,16,292
-22,-11,1,26,292
-4,14,1,9,292
2,-14,1,24,292
6,-17,1,10,292
-19,5,1,29,292
-23,14,1,1,292
-5,4,1,5,292
16,-16,1,7,292
-12,6,1,23,292
-4,-11,1,8,292
-2,19,1,12,292
-22,2,1,6,292
6,0,1,17,292
-8,16,1,27,292
-22,12,1,0,292
-12,-16,1,22,292
8,-17,1,25,292
23,-1,1,20,292
-8,20,1,14,292
-18,25,1,13,292
22,-14,1,2,292
2,-15,1,24,293
-13,5,1,23,293
-4,13,1,9,293
15,-16,1,7,293
17,4,1,21,293
-16,-20,1,18,293
5,-13,1,15,293
7,0,1,17,293
-22,-10,1,26,293
5,16,1,4,293
-11,-16,1,22,293
22,-15,1,2,293
-16,16,1,19,293
-22,2,1,6,293
-5,3,1,5,293
22,0,1,20,293
11,19,1,28,293
-24,15,1,1,293
-8,15,1,27,293
-19,5,1,29,293
7,-16,1,10,293
-1,-1,1,11,293
20,-11,1,3,293
-7,19,1,14,293
8,-16,1,25,293
-5,-10,1,8,293
-19,25,1,13,293
-23,12,1,0,293
-3,18,1,12,293
-25,7,1,16,293
23,1,1,20,294
-17,-20,1,18,294
5,-14,1,15,294
-13,4,1,23,294
-22,-9,1,26,294
-5,-9,1,8,294
-21,1,1,6,294
2,-16,1,24,294
11,20,1,28,294
22,-16,1,2,294
-3,17,1,12,294
-7,14,1,27,294
-20,24,1,13,294
-18,4,1,29,294
5,17,1,4,294
-5,12,1,9,294
-5,2,1,5,294
7,-15,1,10,294
-23,11,1,0,294
-26,6,1,16,294
-17,15,1,19,294
-25,15,1,1,294
8,-1,1,17,294
21,-11,1,3,294
0,0,1,11,294
7,-16,1,25,294
-10,-16,1,22,294
16,4,1,21,294
-6,19,1,14,294
14,-16,1,7,294
-13,3,1,23,295
-17,4,1,29,295
6,18,1,4,295
16,5,1,21,295
6,-14,1,15,295
-6,1,1,5,295
-5,-8,1,8,295
2,-17,1,24,295
14,-16,1,7,295
-5,11,1,9,295
24,1,1,20,295
-21,23,1,13,295
-9,-15,1,22,295
-21,-8,1,26,295
8,-2,1,17,295
-17,-19,1,18,295
22,-11,1,3,295
-26,7,1,16,295
-2,16,1,12,295
21,-17,1,2,295
7,-14,1,10,295
7,-15,1,25,295
1,0,1,11,295
-26,16,1,1,295
-24,10,1,0,295
-21,0,1,6,295
-7,13,1,27,295
-16,14,1,19,295
-5,18,1,14,295
11,21,1,28,295
2,-18,1,24,296
6,19,1,4,296
6,-14,1,25,296
13,-17,1,7,296
21,-18,1,2,296
-25,16,1,1,296
-16,3,1,29,296
15,6,1,21,296
23,-12,1,3,296
1,1,1,11,296
24,2,1,20,296
-18,-18,1,18,296
-5,10,1,9,296
-21,23,1,13,296
-6,0,1,5,296
8,-3,1,17,296
-6,-8,1,8,296
11,22,1,28,296
-4,19,1,14,296
-8,-15,1,22,296
-21,-7,1,26,296
-12,2,1,23,296
-24,9,1,0,296
-7,12,1,27,296
-16,13,1,19,296
-25,8,1,16,296
8,-14,1,10,296
-20,-1,1,6,296
7,-14,1,15,296
-1,16,1,12,296
-15,4,1,29,297
8,-4,1,17,297
-1,15,1,12,297
-24,8,1,0,297
10,23,1,28,297
5,19,1,4,297
8,-13,1,10,297
23,3,1,20,297
-25,9,1,16,297
2,-19,1,24,297
21,-19,1,2,297
-5,9,1,9,297
-6,-7,1,8,297
-19,-17,1,18,297
-21,-6,1,26,297
-24,15,1,1,297
-16,12,1,19,297
6,-13,1,25,297
2,2,1,11,297
14,6,1,21,297
23,-13,1,3,297
8,-14,1,15,297
-7,11,1,27,297
13,-18,1,7,297
-12,1,1,23,297
-22,22,1,13,297
-7,-1,1,5,297
-7,-15,1,22,297
-3,19,1,14,297
-20,-2,1,6,297
9,-14,1,15,298
-17,11,1,19,298
2,-20,1,24,298
4,20,1,4,298
-24,9,1,16,298
13,6,1,21,298
-2,19,1,14,298
-21,-5,1,26,298
-23,22,1,13,298
8,-12,1,10,298
-7,-14,1,22,298
-12,0,1,23,298
11,24,1,28,298
-5,8,1,9,298
-14,4,1,29,298
7,-5,1,17,298
2,3,1,11,298
24,-13,1,3,298
-20,-17,1,18,298
-23,15,1,1,298
5,-12,1,25,298
-7,10,1,27,298
-19,-2,1,6,298
23,4,1,20,298
0,14,1,12,298
21,-20,1,2,298
-25,7,1,0,298
-8,-1,1,5,298
-6,-6,1,8,298
13,-19,1,7,298
2,-21,1,24,299
-12,-1,1,23,299
13,-20,1,7,299
1,14,1,12,299
-9,-1,1,5,299
2,4,1,11,299
-25,6,1,0,299
-6,-5,1,8,299
-17,10,1,19,299
-6,9,1,27,299
-21,-4,1,26,299
-4,7,1,9,299
3,21,1,4,299
8,-11,1,10,299
6,-5,1,17,299
-24,10,1,16,299
-19,-3,1,6,299
4,-12,1,25,299
10,25,1,28,299
-24,22,1,13,299
-20,-16,1,18,299
25,-14,1,3,299
21,-21,1,2,299
10,-15,1,15,299
-23,14,1,1,299
-13,5,1,29,299
-1,20,1,14,299
12,6,1,21,299
22,5,1,20,299
-6,-15,1,22,299
